registroId,cod_est,raz_soc,subregion,red,microred,notifica,tipo,nivel,renaes,categoria,estado,insti_rn,ubigeo_rn
5013,160705A303,CHUINTAR,16,08,33,S,A,3,00000262,I-2,1,7,160705
5014,160705A306,NUEVO PROGRESO HUITOYACU,16,08,33,S,A,3,00000266,I-1,1,7,160705
5015,160705A307,NUEVA YARINA,16,08,33,S,A,3,00000267,I-1,1,7,160705
5016,160705A309,DOMINGO COCHA RIMACHI,16,08,33,S,A,3,00006740,I-1,1,7,160705
5017,160705A310,UWIJINT,16,08,33,S,A,3,00000269,I-1,1,7,160705
5039,160705A311,BARRANQUILLO CHAPURI,16,08,33,S,A,3,00015140,I-1,1,7,160705
5018,160705A313,MUSHACARUSHA,16,08,33,S,A,3,00000261,I-2,1,7,160705
14559,160705A314,PUERTO REQUENA,16,08,33,S,A,3,00029014,I-1,1,7,160705
14566,160705A315,NUEVO LIMON COCHA,16,08,33,S,A,3,00029013,I-1,1,7,160705
14573,160705A316,PUERTO PIRUMBA,16,08,33,S,A,3,00029012,I-1,1,7,160705
8168,160705X101,CLINICA ANDOAS,16,,,S,X,1,.,S/C,2,10,160705
5019,160706A301,NUEVO ANDOAS,16,08,34,S,A,3,00000258,I-1,1,7,160706
5020,160706A302,ANDOAS VIEJO,16,08,34,S,A,3,00000259,I-1,1,7,160706
5021,160706A303,ALIANZA CRISTIANA,16,08,34,S,A,3,00000260,I-2,1,7,160706
5022,160706A304,SABALOYACU,16,08,34,S,A,3,00000263,I-1,1,7,160706
5023,160706A305,LOBOYACU,16,08,34,S,A,3,00000264,I-2,1,7,160706
5024,160706A306,WASHIENTSA,16,08,34,S,A,3,00000265,I-1,1,7,160706
5025,160706A307,TZEKUNZA,16,08,34,S,A,3,00000307,I-1,1,7,160706
14580,160706A308,PUERTO PIJUAYAL-RIO HUITOYACU,16,08,33,S,A,3,00030205,I-1,1,7,160706
14587,160706A309,KUYUNTZA DEL MANCHARI,16,08,33,S,A,3,00030509,I-1,1,7,160706
9906,160801C301,CENTRO DE ATENCION PRIMARIA I SAN ANTONIO DEL ESTRECHO,16,02,05,N,C,3,00021032,I-2,1,2,160801
9685,160801D301,P.S. ANGUSILLA-SOPLIN VARGAS,16,99,01,N,D,3,00025256,I-2,1,3,160801
9687,160801D302,BATALLÓN DE SELVA GLORIOSO AYACUCHO  N° 3- EL ESTRECHO,16,99,01,N,D,3,00025398,I-2,1,3,160801
9691,160801D303,P.S.I-2 GUEPPI,16,99,01,N,D,3,00025227,I-2,1,3,160801
7364,170101A101,HOSP. SANTA ROSA PUERTO MALDONADO,17,01,10,S,A,1,00002698,II-1,1,7,170101
7365,170101A201,C.S. JORGE CHAVEZ,17,01,01,S,A,2,00034156,I-3,1,7,170101
7379,170101A202,C.S. NUEVO MILENIO,17,01,02,S,A,2,00007704,I-3,1,7,170101
8157,170101A204,C.S. PUERTO MALDONADO,17,01,02,S,A,2,.,S/C,2,1,170101
15868,170101A205,CENTRO DE SALUD MENTAL COMUNITARIO PUERTO MALDONADO,17,01,10,N,A,2,00026671,I-3,1,7,170101
7372,170101A301,P.S. PUERTO PARDO,17,01,01,N,A,3,00002699,I-1,1,7,170101
7375,170101A302,P.S. LA CACHUELA,17,01,01,S,A,3,00002700,I-1,1,7,170101
7368,170101A303,P.S. TRES ISLAS,17,01,01,S,A,3,00002701,I-1,1,7,170101
7377,170101A304,P.S. EL PRADO,17,01,01,S,A,3,00002702,I-1,1,7,170101
7389,170101A305,P.S. LOERO,17,01,02,S,A,3,00002703,I-1,1,7,170101
7385,170101A306,C.S. LA JOYA,17,01,02,S,A,2,00002704,I-3,1,7,170101
7380,170101A307,P.S. BAJO TAMBOPATA,17,01,02,S,A,3,00002705,I-1,1,7,170101
7366,170101A308,P.S. VILLA NUEVA VICTORIA,17,01,01,S,A,3,00031536,I-2,1,7,170101
7371,170101A309,P.S. PALMA REAL,17,01,01,S,A,3,00002707,I-1,1,7,170101
7388,170101A310,P.S. JORGE CHAVEZ,17,01,02,S,A,3,00002718,I-1,1,7,170101
8158,170101A311,P.S. AEROPUERTO,17,01,01,S,A,3,.,S/C,2,1,170101
7373,170101A312,P.S. SONENE,17,01,01,N,A,3,00002710,I-1,1,7,170101
7384,170101A313,P.S. FITZCARRAL,17,01,02,S,A,3,00002711,I-1,1,7,170101
7409,170101A314,P.S. PARIAMARCA,17,01,06,N,A,3,00002712,I-1,1,7,170101
7367,170101A315,P.S. PLAYA ALTA,17,01,01,N,A,3,00002713,I-1,2,7,170101
7381,170101A316,P.S. VILLA SANTA ROSA,17,01,02,S,A,3,00002714,I-1,2,7,170101
8156,170101A318,C.S. MERCADO MODELO,17,01,02,S,A,3,.,S/C,2,1,170101
7383,170101A320,P.S. SAN BERNARDO,17,01,02,S,A,3,00002717,I-1,1,7,170101
8159,170101A322,P.S. LAS PALMERAS,17,01,02,S,A,3,.,S/C,2,1,170101
7374,170101A324,P.S. UNION,17,01,01,S,A,3,00002721,I-1,1,7,170101
7378,170101A325,P.S. AA.HH. PUEBLO VIEJO,17,01,01,S,A,3,00002722,I-2,1,7,170101
7386,170101A327,P.S. INFIERNO,17,01,02,S,A,3,00002724,I-2,1,7,170101
1342,170101A328,PS PUERTO UNION,17,01,01,N,A,3,00002725,I-1,2,7,170101
8160,170101A329,P.S. BELEN,17,01,05,S,A,3,.,S/C,2,1,170101
8129,170101A330,PS LA TORRE,17,01,02,N,A,3,.,S/C,2,1,170101
7382,170101A331,P.S. CHONTA,17,01,02,S,A,3,00002728,I-1,1,7,170101
7408,170101A332,P.S. MONTE SALVADO,17,01,06,N,A,3,00002753,I-1,1,7,170103
7376,170101A333,P.S. OTILIA,17,01,01,S,A,3,00007703,I-1,1,7,170101
1348,170101C101,HOSPITAL VICTOR ALFREDO LAZO PERALTA - ES SALUD,17,01,10,S,C,1,00009319,II-1,1,2,170101
9144,170101D301,POSTA MEDICA PNP MADRE DE DIOS,17,01,00,N,D,3,00009320,I-2,1,5,170101
9666,170101D302,POSTA MEDICA DE LA 6TA BRIGADA DE FUERZAS ESPECIALES,17,01,00,N,D,3,00009323,I-1,1,3,170101
14637,170101D304,SANIDAD BAMAL,17,01,00,N,D,3,00018451,I-2,1,4,170101
8839,170101X301,CENTRO MEDICO DEL ESTABLECIMIENTO PENAL PUERTO MALDONADO,17,01,10,N,X,3,00009321,I-2,1,13,170101
7417,170102A201,C.S. MAZUCO,17,01,04,S,A,2,00002729,I-3,1,7,170102
7414,170102A301,P.S. SANTA RITA,17,01,04,S,A,3,00002730,I-1,1,7,170102
7412,170102A302,P.S. JAYAVE,17,01,04,N,A,3,00002731,I-1,1,7,170102
7418,170102A303,P.S. CABECERA MALINOWSKY,17,01,04,N,A,3,00002732,I-1,1,7,170102
2,170102A304,PS YARINAL,17,01,04,N,A,3,00002733,I-1,2,7,170102
1347,170102A305,PS VILLA SANTIAGO,17,01,04,S,A,3,00002734,I-1,2,7,170102
7419,170102A306,P.S. PUENTE INAMBARI,17,01,04,S,A,3,00002735,I-1,1,7,170102
7416,170102A307,P.S. SARAYACU,17,01,04,S,A,3,00002736,I-2,1,7,170102
7413,170102A308,P.S. SANTA ROSA,17,01,04,S,A,3,00002737,I-2,1,7,170102
7410,170102A309,P.S. UNION PROGRESO,17,01,04,S,A,3,00002738,I-1,1,7,170102
7411,170102A310,P.S. ALTO LIBERTAD,17,01,04,S,A,3,00002739,I-2,1,7,170102
7399,170102A311,P.S. LAGO INAMBARILLO,17,01,03,N,A,3,00002740,I-1,1,7,170102
7393,170102A312,P.S. AMARACAYRE,17,01,03,S,A,3,00002741,I-1,1,7,170102
7415,170102A313,P.S. PRIMAVERA BAJA,17,01,04,S,A,3,00002742,I-1,1,7,170102
1343,170102A314,PS TUMI,17,01,03,N,A,3,00002766,I-1,2,7,170104
5041,170102A316,PS AMAYTUS,17,01,04,N,A,3,00006967,I-1,2,7,170102
15866,170102A317,SALUD MENTAL COMUNITARIO MAZUKO,17,01,10,N,A,3,00028682,I-2,1,7,170102
9077,170102C301,POSTA MEDICA ESSALUD MAZUKO,17,01,10,S,C,3,00009318,I-2,1,2,170102
7404,170103A201,P.S. PLANCHON,17,01,06,S,A,3,00002744,I-2,1,7,170103
7401,170103A202,P.S. MAVILA,17,01,06,S,A,3,00002745,I-2,1,7,170103
7369,170103A301,P.S. EL TRIUNFO,17,01,01,S,A,3,00002746,I-2,1,7,170103
7403,170103A302,P.S. PINAL,17,01,06,N,A,3,00002747,I-1,2,7,170103
7400,170103A303,P.S. ALEGRIA,17,01,06,S,A,3,00002748,I-2,1,7,170103
7370,170103A304,P.S. LAGO VALENCIA,17,01,01,S,A,3,00002749,I-1,1,7,170103
7407,170103A305,P.S. SABALUYOC,17,01,06,S,A,3,00002726,I-1,1,7,170103
1344,170103A306,P.S. LUCERNA,17,01,06,S,A,3,00002751,I-1,1,7,170103
7406,170103A307,P.S. SUDADERO,17,01,06,S,A,3,00002752,I-1,1,7,170103
1345,170103A309,PS MIRAFLORES,17,01,06,N,A,3,00002754,I-1,2,7,170103
7405,170103A310,P.S. TIPISHCA,17,01,06,N,A,3,00002755,I-1,2,7,170103
1346,170103A311,PS NUEVO SAN JUAN,17,01,06,S,A,3,00002756,I-1,2,7,170103
7402,170103A312,P.S. BAJO ALEGRIA,17,01,06,N,A,3,00002757,I-1,2,7,170103
5042,170103A313,PS LORETO,17,01,06,N,A,3,00006965,I-1,2,7,170103
7390,170104A201,P.S. LABERINTO,17,01,03,S,A,3,00002758,I-2,1,7,170104
7391,170104A301,P.S. LAS MERCEDES,17,01,03,S,A,3,00002759,I-1,1,7,170104
7398,170104A302,P.S. LAGARTO,17,01,03,S,A,3,00002760,I-1,1,7,170104
7387,170104A303,P.S. BALTIMORI,17,01,02,N,A,3,00002761,I-1,2,7,170101
7392,170104A304,P.S. FORTUNA,17,01,03,S,A,3,00002762,I-1,1,7,170104
7396,170104A305,P.S. BOCA UNION,17,01,03,S,A,3,00002763,I-1,1,7,170104
7397,170104A306,P.S. HORACIO CEVALLOS GAMEZ,17,01,03,S,A,3,00002764,I-1,2,7,170104
7394,170104A307,P.S. VIRGENES DEL SOL,17,01,03,S,A,3,00002765,I-1,1,7,170104
7395,170104A308,P.S. VUELTA GRANDE,17,01,03,S,A,3,00011412,I-1,1,7,170104
7459,170201A201,C.S. SALVACION,17,01,09,S,A,2,00002773,I-3,1,7,170201
7461,170201A301,P.S. GAMITANA,17,01,09,S,A,3,00002782,I-1,1,7,170201
7462,170201A302,P.S. ITAHUANIA,17,01,09,S,A,3,00002780,I-2,1,7,170201
7463,170201A303,P.S. MANSILLA,17,01,09,S,A,3,00002781,I-1,1,7,170201
7464,170201A304,P.S. PALOTOA,17,01,09,S,A,3,00002770,I-1,1,7,170201
7456,170201A305,P.S. DIAMANTE,17,01,09,S,A,3,00002787,I-1,1,7,170202
7460,170201A306,P.S. SHINTUYA,17,01,09,S,A,3,00002776,I-1,1,7,170201
12038,170201A307,P.S. SHIPITIARI,17,01,09,S,A,3,00028935,I-1,1,7,170201
7457,170202A301,P.S. TAYACOME,17,01,09,S,A,3,00002771,I-1,1,7,170202
7458,170202A302,P.S. YOMIBATO,17,01,09,S,A,3,00002772,I-1,1,7,170202
7455,170202A303,P.S. BOCA MANU,17,01,09,S,A,3,00002767,I-2,1,7,170202
7429,170203A201,P.S. BOCA COLORADO,17,01,05,S,A,3,00002774,I-2,1,7,170203
7432,170203A301,P.S. SAN JOSE DE KARENE,17,01,05,S,A,3,00002779,I-1,1,7,170203
7434,170203A302,P.S. NUEVO SAN JUAN,17,01,05,S,A,3,00028922,I-2,1,7,170203
7435,170203A303,P.S. GUACAMAYO PACAL,17,01,05,S,A,3,00002769,I-1,1,7,170203
7433,170203A304,P.S. PUERTO LUZ,17,01,05,S,A,3,00002788,I-1,1,7,170203
7436,170203A305,P.S. BOCA AMIGO,17,01,05,S,A,3,00002743,I-1,1,7,170203
7431,170203A306,P.S. BAJO PUQUIRI,17,01,05,S,A,3,00007715,I-2,1,7,170203
7430,170203A307,P.S. PUNQUIRI CHICO,17,01,05,S,A,3,00007702,I-1,1,7,170203
7424,170204A201,C.S. HUEPETHUE,17,01,08,S,A,2,00002775,I-3,1,7,170204
7422,170204A301,P.S. QUIMIRI,17,01,08,N,A,3,00002777,I-1,2,7,170204
7421,170204A302,P.S. PUNQUIRI,17,01,08,S,A,3,00002778,I-1,1,7,170204
7426,170204A303,P.S. PUQUIRI,17,01,08,N,A,3,00002783,I-2,2,7,170204
7423,170204A304,P.S. CAYCHIHUE,17,01,08,S,A,3,00002784,I-1,1,7,170204
7425,170204A305,P.S. CHOQUE,17,01,08,S,A,3,00002785,I-1,1,7,170204
7420,170204A306,P.S. QUEBRADA NUEVA,17,01,08,S,A,3,00002786,I-2,1,7,170204
7427,170204A307,P.S. ALTO PUQUIRI,17,01,08,S,A,3,00006968,I-1,1,7,170203
7428,170204A308,P.S. SETAPO,17,01,08,N,A,3,00006969,I-1,2,7,170204
7438,170301A201,P.S. IÑAPARI,17,01,07,S,A,3,00002789,I-2,1,7,170301
7439,170301A301,P.S. BELGICA,17,01,07,N,A,3,00002790,I-1,1,7,170301
7441,170301A302,P.S. PRIMAVERA,17,01,07,S,A,3,00002791,I-1,1,7,170301
7440,170301A303,P.S. NUEVA ESPERANZA,17,01,07,N,A,3,00002792,I-1,2,7,170301
7437,170302A101,C.S. SAN MARTIN DE PORRES,17,01,07,S,A,1,00002793,I-4,1,7,170302
7443,170302A301,P.S. CHILINA,17,01,07,S,A,3,00002794,I-1,2,7,170302
7444,170302A302,P.S. ARROZAL,17,01,07,S,A,3,00002795,I-1,2,7,170302
7445,170302A303,P.S. ABEJA,17,01,07,S,A,3,00002796,I-1,2,7,170302
8161,170302A304,P.S. PORTILLO,17,01,06,S,A,3,.,S/C,2,1,170302
7442,170302A305,P.S. SAN MARTIN DE PORRES,17,01,07,S,A,3,00002798,I-2,1,7,170302
7446,170302A306,P.S. OCEANIA,17,01,07,N,A,3,00002799,I-1,2,7,170302
7447,170302A307,P.S. FLOR DE ACRE,17,01,07,S,A,3,00002800,I-2,1,7,170302
9073,170302C301,POSTA MEDICA ESSALUD IBERIA,17,01,10,S,C,3,00009317,I-2,1,2,170302
14685,170302D301,ENFERMERIA UMAR 4,17,01,00,N,D,3,S/C,S/C,2,3,170302
7448,170303A201,P.S. ALERTA,17,01,07,S,A,3,00002801,I-2,1,7,170303
7452,170303A301,P.S. SHIRINGAYOC,17,01,07,S,A,3,00002802,I-1,1,7,170303
7453,170303A302,P.S. NUEVO PACARAN,17,01,07,N,A,3,00002803,I-1,1,7,170303
7449,170303A303,P.S. VILLA ROCIO,17,01,07,S,A,3,00002804,I-1,1,7,170303
7450,170303A304,P.S. SAN LORENZO,17,01,07,S,A,3,00002805,I-1,1,7,170303
7451,170303A305,P.S. LA NOVIA,17,01,07,S,A,3,00002806,I-1,1,7,170303
7454,170303A306,P.S. SANTA MARIA,17,01,07,S,A,3,00002807,I-1,1,7,170303
11818,180101A001,C.S.M.C. MARIANO LINO URQUIETA,18,01,01,N,A,2,00029503,I-3,1,7,180101
1349,180101A101,HOSPITAL REGIONAL DE MOQUEGUA,18,01,01,S,A,1,00007732,II-2,1,7,180101
1350,180101A201,C.S. SAN FRANCISCO,18,01,01,S,A,2,00002824,I-3,1,7,180101
1351,180101A202,C.S. MARISCAL NIETO,18,01,01,S,A,2,00002825,I-3,1,7,180101
1352,180101A203,P.S. 28 DE JULIO,18,01,01,S,A,3,00002826,I-2,1,7,180101
6833,180101A204,C.S. REFERENCIAL,18,01,01,S,A,2,00002823,S/C,2,7,180101
1353,180101A205,C.S. SAN ANTONIO,18,01,01,S,A,2,00002830,I-3,1,7,180101
8910,180101A206,C.S.M.C. MOQUEGUA,18,01,01,N,A,2,00021101,I-3,1,7,180101
8946,180101A207,C.S. CHEN CHEN,18,01,01,S,A,2,00024054,I-3,1,7,180101
1354,180101A301,P.S. EL SIGLO,18,01,01,S,A,3,00002828,I-2,1,7,180101
1355,180101A302,P.S. LA BODEGUILLA,18,01,01,S,A,3,00002829,I-1,1,7,180101
1356,180101A304,C.S. MERCADO CENTRAL,18,01,01,S,A,2,00026120,I-3,1,7,180101
1357,180101A305,P.S. LOS ANGELES,18,01,01,S,A,3,00002827,I-2,1,7,180101
1358,180101C101,HOSPITAL II MOQUEGUA,18,01,01,S,C,1,00016157,II-1,1,2,180101
11477,180101C301,CENTRO MEDICO SAMEGUA,18,01,01,S,C,3,00027610,I-2,1,2,180101
11860,180101D001,POLICLINICO JUAN PABLO II,18,00,00,N,D,3,00025699,S/C,1,10,180101
11881,180101D002,POLICLINICO SERSIMEDIC SAC,18,00,00,N,D,2,00025839,I-3,1,10,180101
11944,180101D003,POLICLINICO POBLETE,18,00,00,N,D,2,00028709,I-3,1,10,180101
1359,180101D201,CENTRO DE SALUD MILITAR DE LA 3RA BRIG BLIN,18,01,01,N,D,3,00031941,I-2,1,3,180101
11811,180101X001,SAMU MOQUEGUA,18,00,00,N,X,2,00029205,S/C,1,7,180101
11839,180101X002,CLINICA MOQUEGUA (AV. LA PAZ NRO 414),18,00,00,N,X,3,00010580,I-2,1,10,180101
11853,180101X003,CENTRO ODONTOLOGICO JANET GONZALEZ ODONTOLOGÍA ESPECIALIZADA,18,00,00,N,X,3,00025597,I-1,1,10,180101
11867,180101X004,CENTRO MEDICO ESPECIALIZADO,18,00,00,N,X,2,00025719,I-3,1,10,180101
11874,180101X006,CENTRO MEDICO GINECOLOGICO ECO GINOBS,18,00,00,N,X,3,00025788,I-2,1,10,180101
11888,180101X007,A Y R ODONTOGROUP,18,00,00,N,X,3,00027512,I-1,1,10,180101
11895,180101X008,"CENTRO ESPECIALIZADO EN ENDOCRINOLOGIA, DIABETES Y OBESIDAD",18,00,00,N,X,3,00027645,I-2,1,10,180101
11902,180101X009,CENTRO ODONTOLOGICO ESPECIALIZADO  EL CUBANO,18,00,00,N,X,3,00027646,I-1,1,10,180101
11916,180101X010,SIGNUMEDIK CENTRO MÉDICO ESPECIALIZADO,18,00,00,N,X,3,00027851,S/C,1,10,180101
11923,180101X011,QUALAB,18,00,00,N,X,3,00028359,S/C,1,10,180101
11937,180101X012,NOVA DENT,18,00,00,N,X,3,00028708,I-1,1,10,180101
11951,180101X013,CONSULTORIO ODONTOLOGICO DENTOLIFE,18,00,00,N,X,3,00028710,I-1,1,10,180101
11958,180101X014,CENTRO MEDICO LA LUZ SAC,18,00,00,N,X,2,00028724,I-3,1,10,180101
11986,180101X015,CENTRO MEDICO ESPECIALIZADO MMD 4M,18,00,00,N,X,2,00030803,I-3,1,10,180101
9486,180101X202,CLINICA IMED CARRION,18,00,00,N,X,2,00018572,I-3,1,10,180101
9489,180101X203,POLICLINICO SANTA CATALINA SAC,18,00,00,N,X,2,00017230,I-3,1,10,180101
9491,180101X204,CLINICA SERVIMEDCO,18,00,00,N,X,2,00025787,I-3,1,10,180101
9816,180101X205,CLINICA PULSO CORPORACIÓN MEDICA S.R.L.,18,00,00,N,X,2,00027349,I-3,1,10,180101
9844,180101X206,CLINICA SAGRADO CORAZON DE MARIA E.I.R.L.,18,00,00,N,X,2,00026102,I-3,1,10,180101
9934,180101X207,NATCLAR CLINICAS SAC,18,00,00,N,X,2,00027511,I-3,1,10,180101
9503,180101X211,CLINICA MOQUEGUA  E.I.R.L.,18,00,00,N,X,2,00026059,I-3,1,10,180101
9504,180101X212,POLICLINICO SERSI MEDIC S.A.C.,18,00,00,N,X,2,00031493,I-3,1,10,180101
9512,180101X220,LABORATORIO CLINICO SU SALUD E.I.R.L.,18,00,00,N,X,2,00016384,S/C,1,10,180101
9520,180101X228,CLINICA BRONCOPULMONAR Y SALUD OCUPACIONAL S.C.R.L.,18,00,00,N,X,2,00017205,I-3,1,10,180101
9522,180101X230,CENTRO DEL RIÑON - SAC,18,00,00,N,X,2,00025714,S/C,1,10,180101
9523,180101X231,CENTRO ODONTOLOGICO VARGAS,18,00,00,N,X,2,00014290,I-3,1,10,180101
9524,180101X232,CENTRO ODONTOLOGICO AMERICANO - MOQUEGUA,18,00,00,N,X,2,00012577,I-3,1,10,180101
9529,180101X237,CLÍNICA DEL SUR,18,00,00,N,X,2,00024686,I-3,1,10,180101
9530,180101X238,CLINICA GALENO,18,00,00,N,X,2,00018443,I-3,1,10,180101
9493,180101X243,LABORATORIO REGIONAL DE SALUD PUBLICA -MOQUEGUA,18,00,00,N,A,2,00014734,S/C,1,7,180101
9496,180101X304,FAMILY DENTAL,18,00,00,N,X,3,00024450,I-1,1,10,180101
9498,180101X306,HOGAR PROTEGIDO MOQUEGUA,18,00,00,N,X,3,00023289,S/C,1,10,180101
9508,180101X316,CONSULTORIO PSICOLOGICO SER Y CRECER,18,00,00,N,X,3,00017202,I-1,1,10,180101
9517,180101X325,LIGA DE LUCHA CONTRA EL CANCER - FILIAL MOQUEGUA,18,00,00,N,X,3,00016385,I-2,1,10,180101
9531,180101X339,CONSULTORIO MEDICO,18,00,00,N,X,3,00020698,I-2,1,10,180101
1360,180102A201,P.S. CAMBRUNE,18,01,02,S,A,3,00002808,I-2,1,7,180102
1361,180102A202,C.S. CARUMAS,18,01,02,S,A,2,00002809,I-3,1,7,180102
1362,180102A301,P.S. PASTO GRANDE,18,01,02,S,A,3,00002852,I-1,1,7,180102
9488,180102X201,POSTA MEDICA TUCARI,18,00,00,N,X,2,00018997,I-2,1,10,180102
1363,180103A201,P.S. CUCHUMBAYA,18,01,02,S,A,3,00002810,I-2,1,7,180103
1364,180103A301,P.S. SACUAYA,18,01,02,S,A,3,00002811,I-2,1,7,180103
1365,180103A302,P.S. SOQUEZANE,18,01,02,S,A,3,00002812,I-2,1,7,180103
1366,180104A201,C.S. SAMEGUA,18,01,01,S,A,2,00002832,I-3,1,7,180104
1367,180104A302,P.S. TUMILACA,18,01,01,S,A,3,00002833,I-1,1,7,180104
1368,180104D201,POSTA MEDICA PNP MOQUEGUA,18,01,01,S,D,3,00015236,I-2,1,5,180104
11832,180104X001,P.S. ESTABLECIMIENTO PENITENCIARIO MOQUEGUA,18,00,00,N,X,3,00026272,I-1,1,13,180104
11930,180104X002,ODONTO LASER,18,00,00,N,X,3,00028704,I-1,1,10,180104
1369,180105A201,P.S. CALACOA,18,01,02,S,A,3,00002813,I-2,1,7,180105
1370,180105A202,P.S. PUENTE BELLO ,18,01,02,S,A,3,00002863,I-2,1,7,180105
1371,180105A301,P.S. MUYLAQUE,18,01,02,S,A,3,00002814,I-2,1,7,180105
1372,180105A302,P.S. SAN CRISTOBAL,18,01,02,S,A,3,00002815,I-2,1,7,180105
1373,180106A201,C.S. TORATA,18,01,01,S,A,2,00002834,I-3,1,7,180106
1374,180106A301,P.S. YACANGO,18,01,01,S,A,3,00002835,I-1,1,7,180106
1375,180106A302,P.S. ARONDAYA,18,01,01,S,A,3,00002836,I-1,1,7,180106
6845,180106C303,CENTRO DE ATENCION PRIMARIA II TORATA,18,01,01,S,C,2,00016151,I-3,1,2,180106
1376,180106X101,HOSPITAL SPCC -CUAJONE,18,01,01,S,X,1,00017393,II-1,1,10,180106
9492,180106X201,POSTA MEDICA UME QUELLAVECO,18,00,00,N,X,3,00024096,I-2,1,10,180106
11804,180201A001,CENTRO DE SALUD MENTAL COMUNITARIO OMATE,18,01,06,N,A,2,00028350,I-3,1,7,180201
1377,180201A201,C.S. OMATE,18,01,06,S,A,2,00002841,I-3,1,7,180201
1378,180201A301,P.S. CHALLAGUAYO,18,01,06,S,A,3,00002842,I-1,1,7,180201
1379,180201C301,POSTA MEDICA OMATE,18,01,06,S,C,3,00026055,I-2,1,2,180201
1380,180202A201,P.S. CHOJATA,18,01,05,S,A,3,00002847,I-2,1,7,180202
1381,180202A301,P.S. PACHAS,18,01,05,S,A,3,00006776,I-1,1,7,180202
1382,180203A201,P.S. COALAQUE,18,01,06,S,A,3,00002837,I-2,1,7,180203
1383,180203A301,P.S. AMATA,18,01,06,S,A,3,00002838,I-1,1,7,180203
1384,180204A201,C.S. ICHUÑA,18,01,05,S,A,2,00002848,I-3,1,7,180204
1385,180204A301,P.S. OYO OYO,18,01,05,S,A,3,00002849,I-1,1,7,180204
1386,180204A302,P.S. UMALZO,18,01,05,S,A,3,00002850,I-1,1,7,180204
1387,180204A303,P.S. CHAJE,18,01,05,S,A,3,00002851,I-1,1,7,180204
1388,180205A301,P.S. LA CAPILLA,18,01,06,S,A,3,00002839,I-1,1,7,180205
1389,180205A302,P.S. YALAQUE,18,01,06,S,A,3,00002840,I-1,1,7,180205
1390,180206A201,P.S. LLOQUE,18,01,05,S,A,3,00002853,I-2,1,7,180206
1391,180207A201,P.S. MATALAQUE,18,01,04,S,A,3,00002854,I-2,1,7,180207
1392,180207A301,P.S. HUATAGUA,18,01,04,S,A,3,00002855,I-1,1,7,180207
1393,180208A201,C.S. PUQUINA,18,01,06,S,A,2,00002843,I-3,1,7,180208
1394,180208A301,P.S. CHILATA,18,01,06,S,A,3,00002844,I-1,1,7,180208
1395,180208A302,P.S. SANTA ROSA,18,01,06,S,A,3,00002845,I-1,1,7,180208
1396,180208A303,P.S. SALINAS MOCHE,18,01,04,S,A,3,00002856,I-1,1,7,180208
1397,180209A301,P.S. QUINISTAQUILLAS,18,01,06,S,A,3,00002846,I-1,1,7,180209
1398,180210A201,C.S. UBINAS,18,01,04,S,A,2,00002857,I-3,1,7,180210
1399,180210A301,P.S. YALAGUA,18,01,05,S,A,3,00002858,I-1,1,7,180210
1400,180210A302,P.S. CHACLAYA,18,01,05,S,A,3,00002859,I-1,1,7,180210
1401,180210A303,P.S. ANASCAPA,18,01,04,S,A,3,00002860,I-1,1,7,180210
1402,180210A304,P.S. QUINSACHATA,18,01,05,S,A,3,00002861,I-1,1,7,180210
1403,180211A201,P.S. YUNGA,18,01,05,S,A,3,00002862,I-2,1,7,180211
11797,180301A001,C.S.M.C. ILO,18,02,07,N,A,2,00023034,I-3,1,7,180301
1404,180301A101,HOSPITAL ILO,18,02,07,S,A,1,00002818,II-1,1,7,180301
1405,180301A201,C.S. MIRAMAR,18,02,07,S,A,2,00002817,I-3,1,7,180301
1406,180301A203,C.S. ALTO ILO,18,02,07,S,A,2,00002819,I-3,1,7,180301
1407,180301A205,C.S. PAMPA INALAMBRICA,18,02,07,S,A,2,00034031,I-3,1,7,180301
3,180301A207,C.S. JHON F. KENNEDY - ILO,18,02,07,S,A,2,00012046,I-3,1,7,180301
15070,180301A208,C. S.M.C. DR. CESAR GALLARDO,18,02,07,N,A,2,00033157,I-3,1,7,180301
1408,180301A301,P.S. VARADERO,18,02,07,S,A,3,00002821,I-2,1,7,180301
1409,180301A302,P.S. 18 DE MAYO,18,02,07,S,A,3,00002822,I-2,1,7,180301
1410,180301A303,P.S. LOS ANGELES - ILO,18,02,07,S,A,3,00007731,I-2,1,7,180301
1411,180301C101,HOSPITAL II ILO,18,02,07,S,C,1,00016153,II-1,1,2,180301
10497,180301C201,CENTRO MEDICO PAMPA INALAMBRICA,18,02,07,S,C,2,00027611,I-2,1,2,180301
11846,180301D001,POLICLINICO SAN GERONIMO,18,00,00,N,D,2,00021767,I-3,1,10,180301
11965,180301D002,POLICLINICO SERSIMED SEDE ILO,18,00,00,N,D,2,00029951,I-3,1,10,180301
11979,180301D003,POLICLINICO MANCHEGO SAC,18,00,00,N,D,2,00030305,I-3,1,10,180301
1412,180301D201,POSTA MEDICA POLICIAL ILO,18,02,07,S,D,3,00025870,I-2,1,5,180301
9674,180301D301,AGRUPAMIENTO DE COHETES ANTIAEREO CRL JOSE GALVEZ,18,00,00,N,D,3,00028386,I-2,1,3,180301
11825,180301X001,SAMU BASE ILO,18,00,00,N,X,3,00029922,S/C,1,7,180301
